target_name,lambda,method,dt,n,t,energy,energy_gap,mean_error_to_star,cov_error_to_star,ode_mean_error,ode_cov_error,min_eig_C,max_eig_C,is_spd,energy_increase,wall_time_cumulative
gaussian_posterior,0.01,riemannian,0.02,156,3.12,-0.4805251184194752,0.8220599745745707,7.040559051892317,68.3135734244362,0.0206123848206359,0.0024633421540048526,0.9587109786668434,31.686439053197105,1,0,0.010329802000006438
gaussian_posterior,0.01,riemannian,0.02,157,3.14,-0.5013526332451679,0.801232459748878,6.994694058225786,67.8776793661641,0.02048075193344576,0.002491177503569618,0.9595029903967387,32.12233271444877,1,0,0.010394760000005832
gaussian_posterior,0.01,riemannian,0.02,158,3.16,-0.5216367695301423,0.7809483234639036,6.948556100515067,67.43862774546366,0.02034549828570123,0.002518935449220467,0.9602804452365279,32.56138395141704,1,0,0.010459719000006196
gaussian_posterior,0.01,riemannian,0.02,159,3.18,-0.5413941986347637,0.7611908943592822,6.902148917583303,66.9964733177263,0.020206591495961473,0.0025466045213582366,0.9610435865473838,33.00353800825999,1,0,0.010524678000005672
gaussian_posterior,0.01,riemannian,0.02,160,3.2,-0.5606410019878023,0.7419440910062436,6.8554765137195375,66.5512728812245,0.02006400129853929,0.0025741732805842194,0.9617926545455877,33.44873808626946,1,0,0.010589386000005696
gaussian_posterior,0.01,riemannian,0.02,161,3.22,-0.5793926905398008,0.7231924024542451,6.808543155714096,66.10308526287274,0.01991770028365775,0.0026016300275317765,0.9625278863065049,33.89692535810972,1,0,0.010653928000006196
gaussian_posterior,0.01,riemannian,0.02,162,3.24,-0.597664223749057,0.7049208692449889,6.761353369664601,65.65197130137237,0.01976766390661541,0.002628963070027341,0.9632495157703187,34.34803898467215,1,0,0.010718386000005964
gaussian_posterior,0.01,riemannian,0.02,163,3.2600000000000002,-0.6154700281046497,0.6871150648893962,6.713911937549881,65.19799382771662,0.019613871124484355,0.002656160520116855,0.9639577737494411,34.80201613456977,1,0,0.010782928000006464
gaussian_posterior,0.01,riemannian,0.02,164,3.2800000000000002,-0.6328240151912143,0.6697610778028316,6.666223893569541,64.74121764303744,0.019456304521968986,0.0026832104694764236,0.9646528879375195,35.25879200629007,1,0,0.010847803000006095
gaussian_posterior,0.01,riemannian,0.02,165,3.3000000000000003,-0.6497395993004205,0.6528454936936254,6.618294520247418,64.28170949378081,0.01929495083361965,0.002710100874649749,0.9653350829199594,35.71829985301917,1,0,0.01091342800000561
gaussian_posterior,0.01,riemannian,0.02,166,3.3200000000000003,-0.6662297145943161,0.6363553783997298,6.570129344297708,63.81953804420377,0.01912980116336248,0.0027368196606811514,0.9660045801858921,36.18047101014452,1,0,0.010979219000005536
gaussian_posterior,0.01,riemannian,0.02,167,3.34,-0.6823068318259113,0.6202782611681346,6.52173413225302,63.3547738461907,0.01896085142840947,0.002763354663041979,0.9666615981415093,36.645234925438075,1,0,0.011046094000005446
gaussian_posterior,0.01,riemannian,0.02,168,3.36,-0.6979829746225183,0.6046021183715276,6.473114885854222,62.88748930639425,0.01878810263511438,0.0027896936881020872,0.9673063521246965,37.112519191915155,1,0,0.011111760000005688
gaussian_posterior,0.01,riemannian,0.02,169,3.38,-0.7132697353375315,0.5893153576565144,6.424277837202509,62.41775865071022,0.018611561265732393,0.0028158244935002357,0.9679390544208929,37.58224958335907,1,0,0.011177218000005595
gaussian_posterior,0.01,riemannian,0.02,170,3.4,-0.7281782904764453,0.5744068025176006,6.375229443674659,61.94565788610383,0.018431239602867484,0.0028417348118674125,0.9685599142801152,38.05435009249457,1,0,0.011242676000005503
gaussian_posterior,0.01,riemannian,0.02,171,3.42,-0.7427194157030204,0.5598656772910255,6.325976382603111,61.47126475980936,0.018247156056663362,0.002867412369657695,0.9691691379350773,38.52874297178783,1,0,0.011307551000005134
gaussian_posterior,0.01,riemannian,0.02,172,3.44,-0.7569035004315907,0.5456815925624552,6.276525545723053,60.99465871593278,0.018059335539309343,0.002892844873622111,0.9697669286203431,39.005348776843476,1,0,0.011373260000004493
gaussian_posterior,0.01,riemannian,0.02,173,3.46,-0.7707405620115926,0.5318445309824533,6.226884033389359,60.51592084949218,0.017867809734214805,0.0029180200668152065,0.9703534865924546,39.48408641236385,1,0,0.011438052000004362
gaussian_posterior,0.01,riemannian,0.02,174,3.48,-0.7842402595104456,0.5183448334836003,6.177059148566808,60.03513385793813,0.017672617516921847,0.002942925680448646,0.9709290091509724,39.96487318062833,1,0,0.011502760000004386
gaussian_posterior,0.01,riemannian,0.02,175,3.5,-0.7974119071009751,0.5051731858930708,6.1270583905976705,59.55238199020147,0.017473805174475655,0.002967549522925531,0.9714936906603765,40.44762483244518,1,0,0.011567427000004571
gaussian_posterior,0.01,riemannian,0.02,176,3.52,-0.8102644870595974,0.4923206059344485,6.0768894487513565,59.06775099332337,0.01727142686463643,0.0029918794022569975,0.9720477225727694,40.932255620521275,1,0,0.011632718000003983
gaussian_posterior,0.01,riemannian,0.02,177,3.54,-0.8228066623815251,0.4797784306125208,6.026560195561443,58.58132805672764,0.017065544799703347,0.0030159032417204166,0.9725912934513298,41.41867835518944,1,0,0.011698926000004661
gaussian_posterior,0.01,riemannian,0.02,178,3.56,-0.835046789019271,0.4675383039747749,5.976078679956035,58.09320175420237,0.016856229732511913,0.003039608979935904,0.9731245889944657,41.90680446242654,1,0,0.011764218000005044
gaussian_posterior,0.01,riemannian,0.02,179,3.58,-0.8469929277507344,0.4555921652433115,5.9254531201880045,57.603461983663514,0.01664356112399839,0.0030629847051545102,0.9736477920606198,42.396544044089644,1,0,0.011829718000005762
gaussian_posterior,0.01,riemannian,0.02,180,3.6,-0.8586528556831818,0.44393223731086406,5.874691896572276,57.1121999047791,0.016427627642496168,0.0030860185413339714,0.974161082693675,42.88780594029151,1,0,0.011894676000006044
gaussian_posterior,0.01,riemannian,0.02,181,3.62,-0.8700340773994151,0.4325510155946308,5.823803544037903,56.61950787453866,0.016208527337952187,0.003108698792154647,0.9746646381489211,43.38049779383092,1,0,0.011959509000005752
gaussian_posterior,0.01,riemannian,0.02,182,3.64,-0.8811438357524375,0.4214412572416084,5.772796744503266,56.12547938085796,0.015986368140804025,0.0031310138219830695,0.9751586329195332,43.874526116587724,1,0,0.012024384000006272
gaussian_posterior,0.01,riemannian,0.02,183,3.66,-0.891989122314918,0.4105959706791279,5.721680319083285,55.63020897431455,0.01576126806768464,0.0031529522005031545,0.9756432387635225,44.369796357786996,1,0,0.012089843000006262
gaussian_posterior,0.01,riemannian,0.02,184,3.68,-0.9025766874897434,0.4000084055043025,5.670463220138059,55.13379219811499,0.015533355707833998,0.003174502587315299,0.9761186247311179,44.866212974031605,1,0,0.012155177000006567
gaussian_posterior,0.01,riemannian,0.02,185,3.7,-0.91291305028795,0.3896720427060959,5.619154523172894,54.63632551639944,0.015302770485034808,0.0031956538685492435,0.9765849571925407,45.363679500997414,1,0,0.012220135000006849
gaussian_posterior,0.01,riemannian,0.02,186,3.72,-0.9230045077803017,0.37958058521374416,5.567763418600156,54.13790624099405,0.015069663123269067,0.003216395053026241,0.9770423998661342,45.8620986266806,1,0,0.01228501000000648
gaussian_posterior,0.01,riemannian,0.02,187,3.74,-0.9328571442287901,0.36972794876525583,5.516299203373846,53.638632456726214,0.014834195987184174,0.003236715393364634,0.9774911138468116,46.36137226608228,1,0,0.012350385000006625
gaussian_posterior,0.01,riemannian,0.02,188,3.7600000000000002,-0.9424768399042989,0.36010825308974703,5.4647712725082656,53.13860294542146,0.014596543524414597,0.003256604300168979,0.9779312576347892,46.86140163721135,1,0,0.012415885000006455
gaussian_posterior,0.01,riemannian,0.02,189,3.7800000000000002,-0.9518692795966799,0.350715813397366,5.413189110492504,52.63791710870505,0.01435689270191463,0.0032760514419058378,0.9783629871645705,47.36208733828269,1,0,0.012480635000006401
gaussian_posterior,0.01,riemannian,0.02,190,3.8000000000000003,-0.9610399608234662,0.3415451321705797,5.361562282612904,52.13667488973456,0.014115443429685513,0.0032950466815327268,0.9787864558341522,47.86332942598442,1,0,0.012544968000006484
gaussian_posterior,0.01,riemannian,0.02,191,3.8200000000000003,-0.9699942017434393,0.3325908912506066,5.309900426195963,51.63497669399291,0.013872409102479985,0.0033135801517458954,0.9792018145344185,48.36502749468465,1,0,0.012609426000006252
gaussian_posterior,0.01,riemannian,0.02,192,3.84,-0.9787371487812552,0.32384794421279073,5.258213241784464,51.13292330927412,0.013628017017981992,0.003331642215885343,0.9796092116786963,48.86708075644555,1,0,0.01267513500000561
gaussian_posterior,0.01,riemannian,0.02,193,3.86,-0.9872737839693192,0.3153113090247267,5.206510484259881,50.630615824996454,0.013382509022346547,0.0033492235179722594,0.9800087932324459,49.36938812171007,1,0,0.012740551000005595
gaussian_posterior,0.01,riemannian,0.02,194,3.88,-0.9956089320130955,0.3069761609809504,5.154801953924348,50.128155550979535,0.01313614194403782,0.0033663149667087786,0.980400702743056,49.87184828052457,1,0,0.012805968000005663
gaussian_posterior,0.01,riemannian,0.02,195,3.9,-1.0037472670860141,0.29883782590803176,5.10309748755566,49.62564393582389,0.012889188326833785,0.0033829077629391447,0.9807850813697236,50.374359784159196,1,0,0.012871010000004901
gaussian_posterior,0.01,riemannian,0.02,196,3.92,-1.011693319360142,0.29089177363390384,5.051406949448948,49.12318248503224,0.012641936906843359,0.0033989934021837237,0.9811620679133878,50.87682112698637,1,0,0.01293613500000479
gaussian_posterior,0.01,riemannian,0.02,197,3.94,-1.019451481278757,0.28313361171528895,4.99974022245875,48.620872679013,0.012394693397369965,0.003414563685665092,0.9815317988467026,51.37913082847717,1,0,0.013002052000004483
gaussian_posterior,0.01,riemannian,0.02,198,3.96,-1.0270260135769698,0.27555907941707614,4.948107199055304,48.11881589110655,0.012147781037229915,0.0034296107333058215,0.9818944083440204,51.88118751517491,1,0,0.013067635000004074
gaussian_posterior,0.01,riemannian,0.02,199,3.98,-1.0344210510565097,0.2681640419375362,4.896517772408877,47.6171133057751,0.01190154137484249,0.003444126987177276,0.9822500283113689,52.38289000250509,1,0,0.013132968000004297
gaussian_posterior,0.01,riemannian,0.02,200,4.0,-1.0416406081207947,0.26094448487325117,4.844981827515982,47.11586583709625,0.011656334878147939,0.0034581052272280007,0.9825987884163997,52.884137376281764,1,0,0.013197801000004894
gaussian_posterior,0.01,riemannian,0.02,201,4.0200000000000005,-1.0486885840763815,0.25389650891766435,4.793509232381217,46.61517404769975,0.011412541688382405,0.003471538571901843,0.9829408161182921,53.38482907377057,1,0,0.013262385000004429
gaussian_posterior,0.01,riemannian,0.02,202,4.04,-1.0555687682068802,0.24701632478716573,4.7421098292684185,46.115138068285596,0.011170562220471213,0.003484420493147219,0.9832762366975917,53.88486496417055,1,0,0.013328635000004141
gaussian_posterior,0.01,riemannian,0.02,203,4.0600000000000005,-1.0622848446254092,0.24030024836863673,4.69079342603464,45.61585751785992,0.010930817810991034,0.0034967448180555963,0.9836051732859697,54.38414542837814,1,0,0.013394343000004305
gaussian_posterior,0.01,riemannian,0.02,204,4.08,-1.0688403969116387,0.23374469608240722,4.639569787560321,45.11743142482309,0.01069375122544599,0.003508505738320837,0.9839277468958848,54.882571437898925,1,0,0.01346042600000441
gaussian_posterior,0.01,riemannian,0.02,205,4.1,-1.0752389125394641,0.22734618045458177,4.588448627288755,44.619958149042006,0.01045982705538241,0.003519697818012485,0.9842440764501331,55.3800446327752,1,0,0.013526634000005089
gaussian_posterior,0.01,riemannian,0.02,206,4.12,-1.0814837871013192,0.2211013058927267,4.537439598887744,44.12353530503587,0.0102295319883588,0.0035303159921043917,0.9845542788112721,55.87646739840016,1,0,0.013592301000005413
gaussian_posterior,0.01,riemannian,0.02,207,4.14,-1.087578328335122,0.215006764658924,4.486552288046003,43.62825968640128,0.010003374740153146,0.0035403555856661395,0.984858468810906,56.371742941092634,1,0,0.013657426000005302
gaussian_posterior,0.01,riemannian,0.02,208,4.16,-1.0935257599598238,0.20905933303422208,4.435796204416557,43.13422719159916,0.009781885856476664,0.0035498122962266056,0.9851567592788174,56.86577536231007,1,0,0.013723176000005388
gaussian_posterior,0.01,riemannian,0.02,209,4.18,-1.099329225325489,0.20325586766855697,4.3851807737190125,42.641532751222115,0.00956561688114201,0.0035586822292671995,0.9854492610719361,57.358469731381064,1,0,0.013788135000005752
gaussian_posterior,0.01,riemannian,0.02,210,4.2,-1.1049917908838198,0.19759330211022608,4.334715330012145,42.150270256856636,0.00935513935532856,0.0035669618598646734,0.985736083103131,57.849732156643086,1,0,0.013852885000005699
gaussian_posterior,0.01,riemannian,0.02,211,4.22,-1.110516449484992,0.19206864350905395,4.284409108147885,41.660532491650024,0.00915104283294792,0.0035746480884812915,0.9860173323698179,58.339469854875425,1,0,0.01391776000000533
gaussian_posterior,0.01,riemannian,0.02,212,4.24,-1.1159061235066292,0.1866789694874167,4.234271236417245,41.172411062687196,0.008953932644270274,0.0035817381784533234,0.9862931139823692,58.827591218922315,1,0,0.013982843000005296
gaussian_posterior,0.01,riemannian,0.02,213,4.26,-1.1211636678207078,0.18142142517333815,4.184310729398279,40.685996335277466,0.00876442630566173,0.003588229834788244,0.986563531192321,59.314005883406054,1,0,0.014048093000004869
gaussian_posterior,0.01,riemannian,0.02,214,4.28,-1.1262918726041304,0.17629322038991546,4.134536481015664,40.20137736924632,0.008583149563874458,0.003594121115542585,0.9868286854203636,59.79862478843513,1,0,0.014112301000005267
gaussian_posterior,0.01,riemannian,0.02,215,4.3,-1.1312934659986538,0.17129162699539213,4.084957257820909,39.71864185732129,0.0084107307654336,0.0035994105347268313,0.9870886762841123,60.281360241218295,1,0,0.01417692600000553
gaussian_posterior,0.01,riemannian,0.02,216,4.32,-1.1361711166258124,0.16641397636823352,4.035581692501672,39.237876065695794,0.008247794768257542,0.0036040969473848062,0.9873436016256477,60.762125975500624,1,0,0.01424142600000522
gaussian_posterior,0.01,riemannian,0.02,217,4.34,-1.1409274359624009,0.16165765703164503,3.98641827762809,38.75916477684874,0.008094955017315223,0.003608179675860698,0.98759355753882,61.24083720874382,1,0,0.014309926000005468
gaussian_posterior,0.01,riemannian,0.02,218,4.36,-1.1455649805820292,0.15702011241201674,3.9374753596433925,38.28259123469174,0.007952805189503113,0.003611658370334483,0.9878386383963109,61.71741069697896,1,0,0.014375051000005357
gaussian_posterior,0.01,riemannian,0.02,219,4.38,-1.1500862542681896,0.15249883872585634,3.8887611331055054,37.808237092109664,0.007821909144926158,0.0036145331557280087,0.9880789368764459,62.191764787265846,1,0,0.014439635000004891
gaussian_posterior,0.01,riemannian,0.02,220,4.4,-1.1544937100041968,0.14809138298984914,3.8402836351856946,37.33618236095385,0.007702790716505769,0.0036168044714949077,0.9883145439897536,62.66381946769971,1,0,0.014504676000004935
gaussian_posterior,0.01,riemannian,0.02,221,4.42,-1.1587897518452925,0.14379534114875336,3.7920507404296955,36.866505364541496,0.007595922379802794,0.0036184732344004366,0.9885455491052648,63.13349641491179,1,0,0.014569801000005711
gaussian_posterior,0.01,riemannian,0.02,222,4.44,-1.1629767366781127,0.13960835631593316,3.7440701557861207,36.39928269270775,0.007501714355529858,0.0036195406634227556,0.9887720399765485,63.600719039017164,1,0,0.014635010000005444
gaussian_posterior,0.01,riemannian,0.02,223,4.46,-1.1670569758726401,0.13552811712140578,3.696349415906296,35.934589159451015,0.00742050361907422,0.0036200084516258752,0.98899410276748,64.06541252596935,1,0,0.014700177000006143
gaussian_posterior,0.01,riemannian,0.02,224,4.48,-1.1710327368316569,0.13155235616238903,3.648895878719044,35.47249776320568,0.007352544210302612,0.00361987858402833,0.989211822077737,64.52750387728756,1,0,0.014764719000005755
gaussian_posterior,0.01,riemannian,0.02,225,4.5,-1.1749062444426355,0.12767884855141043,3.6017167212832786,35.0130796497698,0.00729799875117766,0.003619153509867171,0.9894252809680213,64.98692194712893,1,0,0.014829260000006173
gaussian_posterior,0.01,riemannian,0.02,226,4.5200000000000005,-1.1786796824368881,0.12390541055715776,3.554818935920643,34.556404077909114,0.0072569321574362,0.0036178359631464626,0.9896345609850025,65.44359747668447,1,0,0.01489401000000612
gaussian_posterior,0.01,riemannian,0.02,227,4.54,-1.1823551946607034,0.12022989833334252,3.5082093266297796,34.102538387652544,0.007229307745376783,0.0036159291248450023,0.9898397421859804,65.89746312588349,1,0,0.014959676000005473
gaussian_posterior,0.01,riemannian,0.02,228,4.5600000000000005,-1.1859348862630759,0.11665020673097004,3.4618945057832016,33.651547971288,0.007214986077695022,0.0036134364575204055,0.9900409031632657,66.34845350239773,1,0,0.01502480100000625
gaussian_posterior,0.01,riemannian,0.02,229,4.58,-1.1894208248045492,0.11316426818949665,3.415880891107105,33.20349624706125,0.007213726829634628,0.0036103618454792225,0.9902381210682745,66.79650518794249,1,0,0.015090217000006234
gaussian_posterior,0.01,riemannian,0.02,230,4.6000000000000005,-1.192815041291546,0.10977005170249998,3.37017470294387,32.75844463557494,0.007225193296716945,0.0036067094562239,0.9904314716353375,67.2415567618775,1,0,0.01515525900000636
gaussian_posterior,0.01,riemannian,0.02,231,4.62,-1.196119531140462,0.10646556185358391,3.324781961796383,32.3164525388784,0.0072489597205622315,0.0036024838453553062,0.9906210292052209,67.68354882211713,1,0,0.015220176000005914
gaussian_posterior,0.01,riemannian,0.02,232,4.64,-1.1993362550756792,0.1032488379183667,3.279708486152753,31.877577322233837,0.007284520517163528,0.003597689857214233,0.990806866748357,68.12242400336409,1,0,0.015285260000005962
gaussian_posterior,0.01,riemannian,0.02,233,4.66,-1.2024671399655151,0.10011795302853077,3.2349598905894164,31.4418742985388,0.007331301387208478,0.00359233268806852,0.9909890558877875,68.55812699268695,1,0,0.01535001000000591
gaussian_posterior,0.01,riemannian,0.02,234,4.68,-1.2055140796000243,0.09707101339402158,3.1905415841500875,31.009396715379122,0.007388671228490157,0.0035864178231465467,0.9911676669218129,68.99060454246717,1,0,0.015414801000006584
gaussian_posterior,0.01,riemannian,0.02,235,4.7,-1.2084789354144143,0.09410615757963159,3.1464587689974928,30.58019574468218,0.007455954691612875,0.003579951068950715,0.9913427688463545,69.41980548074577,1,0,0.015480093000006967
gaussian_posterior,0.01,riemannian,0.02,236,4.72,-1.2113635371617248,0.09122155583232106,3.1027164393342965,30.15432047493459,0.007532444447904466,0.0035729385130697875,0.9915144293770226,69.8456807190056,1,0,0.015544884000006753
gaussian_posterior,0.01,riemannian,0.02,237,4.74,-1.2141696835382976,0.08841540945574833,3.059319380589184,29.731817905924473,0.007617413021302379,0.003565386536765372,0.9916827149708953,70.26818325742907,1,0,0.015610551000007078
gaussian_posterior,0.01,riemannian,0.02,238,4.76,-1.2168991427654015,0.08568595022864445,3.0162721688635643,29.31273294596348,0.007710123551826481,0.003557301785352504,0.9918476908480058,70.68726818767605,1,0,0.01567580100000665
gaussian_posterior,0.01,riemannian,0.02,239,4.78,-1.2195536531302844,0.08303143986376149,2.9735791706339585,28.89710841153985,0.007809839566324053,0.0035486911932427296,0.9920094210125402,71.10289269323079,1,0,0.015740718000006204
gaussian_posterior,0.01,riemannian,0.02,240,4.8,-1.2221349234897634,0.08045016950428252,2.9312445427047007,28.48498502934993,0.007915833084194643,0.00353956191995047,0.9921679682737451,71.51501604737035,1,0,0.01580680100000542
gaussian_posterior,0.01,riemannian,0.02,241,4.82,-1.2246446337393437,0.07794045925470217,2.88927223240521,28.076401440651054,0.008027391702990355,0.003529921380265847,0.9923233942665461,71.92359960881173,1,0,0.015872384000005013
gaussian_posterior,0.01,riemannian,0.02,242,4.84,-1.2270844352507209,0.07550065774332504,2.847665978025725,27.67139420787675,0.00814382423629061,0.003519777241779073,0.9924757594718803,72.32860681509658,1,0,0.015937593000005634
gaussian_posterior,0.01,riemannian,0.02,243,4.86,-1.2294559512804006,0.07312914171364526,2.8064293094850634,27.269997823450407,0.008264464852626618,0.0035091373725259873,0.9926251232367393,72.73000317377755,1,0,0.01600234300000558
gaussian_posterior,0.01,riemannian,0.02,244,4.88,-1.231760777352021,0.07082431564202496,2.765565549223667,26.87224472073202,0.008388676370200224,0.0034980098562201216,0.9927715437939292,73.12775625147147,1,0,0.01606725900000594
gaussian_posterior,0.01,riemannian,0.02,245,4.9,-1.2340004816148498,0.06858461137919614,2.7250778133148974,26.478165287028695,0.008515852508697408,0.003486402993644374,0.9929150782815457,73.52183566084885,1,0,0.016132218000006304
gaussian_posterior,0.01,riemannian,0.02,246,4.92,-1.2361766051807936,0.06640848781325226,2.684969012787324,26.087787878598668,0.008645419128914165,0.0034743252722874898,0.9930557827621666,73.91221304562983,1,0,0.016197176000006586
gaussian_posterior,0.01,riemannian,0.02,247,4.94,-1.2382906624421277,0.06429443055191819,2.6452418551504855,25.70113883757474,0.008776834798300395,0.0034617853454023185,0.9931937122417632,74.29886206366069,1,0,0.016261926000006532
gaussian_posterior,0.01,riemannian,0.02,248,4.96,-1.2403441413720442,0.06224095162200172,2.6058988461164474,25.318242510733075,0.008909591000735479,0.003448792050325757,0.9933289206883341,74.68175836814507,1,0,0.01632675900000713
gaussian_posterior,0.01,riemannian,0.02,249,4.98,-1.2423385038099712,0.06024658918407466,2.566942291509264,24.939121270029993,0.009043211724355796,0.0034353543929531304,0.9934614610502597,75.06087958710711,1,0,0.01639492600000736
gaussian_posterior,0.01,riemannian,0.02,250,5.0,-1.2442751857335241,0.058309907260521765,2.5283742993543457,24.56379553482914,0.009177252523648793,0.0034214815025237597,0.9935913852743835,75.43620530116429,1,0,0.01646034300000654
gaussian_posterior,0.01,riemannian,0.02,251,5.0200000000000005,-1.246155597518805,0.0564294954752409,2.490196782139584,24.192283795739826,0.009311299729032118,0.003407182656510922,0.9937187443238182,75.80771701968905,1,0,0.016524718000006544
gaussian_posterior,0.01,riemannian,0.02,252,5.04,-1.247981124190678,0.05460396880336793,2.4524114592400084,23.824602639986797,0.009444969310519472,0.0033924672740331644,0.9938435881954831,76.175398155439,1,0,0.016589968000006117
gaussian_posterior,0.01,riemannian,0.02,253,5.0600000000000005,-1.2497531256645154,0.05283196732953055,2.41501985949767,23.460766778230628,0.009577905368645532,0.0033773448683925207,0.9939659659373704,76.5392339977365,1,0,0.01665530100000545
gaussian_posterior,0.01,riemannian,0.02,254,5.08,-1.2514729369808195,0.051112156013226384,2.3780233239484008,23.10078907275809,0.009709778931983486,0.003361825061745934,0.994085925665547,76.8992116842783,1,0,0.016720176000005083
gaussian_posterior,0.01,riemannian,0.02,255,5.1000000000000005,-1.2531418685340034,0.049443224460042456,2.3414230086870798,22.744680566961172,0.009840286642544336,0.003345917584518075,0.9942035145808901,77.25532017165645,1,0,0.0167856760000058
gaussian_posterior,0.01,riemannian,0.02,256,5.12,-1.2547612062965285,0.04782388669751736,2.3052198878630237,22.392450516023988,0.009969149233180041,0.0033296322425690637,0.9943187789855632,77.60755020467143,1,0,0.016850343000005985
gaussian_posterior,0.01,riemannian,0.02,257,5.14,-1.256332212039486,0.04625288095455993,2.2694147567971483,22.04410641873638,0.010096110169045776,0.003312978907612883,0.9944317642992314,77.95589428451846,1,0,0.0169153430000053
gaussian_posterior,0.01,riemannian,0.02,258,5.16,-1.2578561235506265,0.04472896944341942,2.2340082352125874,21.69965405035434,0.010220934453008831,0.0032959675261987325,0.9945425150750201,78.30034663592716,1,0,0.016979718000005306
gaussian_posterior,0.01,riemannian,0.02,259,5.18,-1.2593341548507349,0.043250938143311046,2.1990007705705006,21.359097496427395,0.010343407321823516,0.0032786081043698293,0.9946510750152202,78.64090317333402,1,0,0.017044260000004918
gaussian_posterior,0.01,riemannian,0.02,260,5.2,-1.2607674964091862,0.04181759658485973,2.1643926415029053,21.022439187513804,0.01046333285906377,0.0032609106728979276,0.9947574869867409,78.97756146616732,1,0,0.017108760000005496
gaussian_posterior,0.01,riemannian,0.02,261,5.22,-1.2621573153594032,0.04042777763464267,2.1301839613344336,20.689679934706188,0.010580533036700554,0.0032428853068407135,0.9948617930363148,79.31032070332135,1,0,0.017174051000005797
gaussian_posterior,0.01,riemannian,0.02,262,5.24,-1.2635047557148928,0.039080337279153055,2.0963746816850453,20.360818965890466,0.01069484663319583,0.003224542117231327,0.9949640344054556,79.63918165689759,1,0,0.017238551000005486
gaussian_posterior,0.01,riemannian,0.02,263,5.26,-1.2648109385864221,0.03777415440762377,2.0629645961458567,20.03585396266266,0.010806127997174331,0.0032058912127393793,0.995064251545173,79.9641466452878,1,0,0.017303426000006006
gaussian_posterior,0.01,riemannian,0.02,264,5.28,-1.2660769624008625,0.03650813059318336,2.029953344020361,19.714781097829814,0.01091424623119098,0.0031869427128851744,0.9951624841304468,80.2852194956731,1,0,0.017367676000006327
gaussian_posterior,0.01,riemannian,0.02,265,5.3,-1.2673039031221403,0.03528118987190565,1.9973404141235143,19.397595073422075,0.011019084333515712,0.003167706746347039,0.9952587710744633,80.60240550601192,1,0,0.017432926000006788
gaussian_posterior,0.01,riemannian,0.02,266,5.32,-1.2684928144746666,0.03409227851937935,1.965125148631274,19.084289159145538,0.011120538185024032,0.00314819342040314,0.9953531505426155,80.91571140658709,1,0,0.01750155100000672
gaussian_posterior,0.01,riemannian,0.02,267,5.34,-1.269644728169569,0.03294036482447682,1.9333067469734038,18.77485523120649,0.011218515808284217,0.003128412821187309,0.9954456599662727,81.22514532118161,1,0,0.017567385000006652
gaussian_posterior,0.01,riemannian,0.02,268,5.36,-1.2707606541339882,0.0318244388600577,1.9018842697625138,18.46928381144002,0.01131293668621953,0.0031083750149484973,0.995536336056319,81.53071672795004,1,0,0.01763221800000636
gaussian_posterior,0.01,riemannian,0.02,269,5.38,-1.2718415807436423,0.030743512250403615,1.8708566427525142,18.167564106677567,0.011403731024718125,0.003088090035381155,0.9956252148164667,81.83243642005088,1,0,0.01769775900000692
gaussian_posterior,0.01,riemannian,0.02,270,5.4,-1.2728884750588227,0.029696617935223157,1.8402226608198657,17.869684048290324,0.011490838975127734,0.003067567860287021,0.9957123315563441,82.13031646610324,1,0,0.017763551000006927
gaussian_posterior,0.01,riemannian,0.02,271,5.42,-1.2739022830639262,0.028682809930119735,1.8099809919612193,17.57563033184733,0.011574210174513091,0.0030468184253924172,0.9957977209043634,82.42437017052868,1,0,0.017828218000006224
gaussian_posterior,0.01,riemannian,0.02,272,5.44,-1.2748839299105996,0.02770116308344628,1.7801301813012567,17.285388456829008,0.011653803162204624,0.003025851616460014,0.9958814168203708,82.71461203383765,1,0,0.01789280200000576
gaussian_posterior,0.01,riemannian,0.02,273,5.46,-1.2758343201645244,0.02675077282952154,1.750668655104765,16.998942766339717,0.0117295846778731,0.0030046772417709018,0.9959634526080808,83.001057712917,1,0,0.01795805200000533
gaussian_posterior,0.01,riemannian,0.02,274,5.48,-1.276754338055829,0.02583075493821685,1.7215947247872079,16.716276486764414,0.0118015292835465,0.0029833050430998482,0.9960438609272985,83.28372398137323,1,0,0.018022344000005575
gaussian_posterior,0.01,riemannian,0.02,275,5.5,-1.2776448477330935,0.0249402452609524,1.6929065909182894,16.43737176731709,0.011869618916283162,0.0029617446935530675,0.9961226738059312,83.56262868998408,1,0,0.018087302000005856
gaussian_posterior,0.01,riemannian,0.02,276,5.5200000000000005,-1.278506693520878,0.024078399473167922,1.6646023472132305,16.16220971943124,0.011933842299280012,0.0029400057739279715,0.9961999226517952,83.83779072730805,1,0,0.018152427000005744
gaussian_posterior,0.01,riemannian,0.02,277,5.54,-1.27934070018067,0.02324439281337587,1.6366799845067257,15.890770455944166,0.01199419459225217,0.0029180977769323263,0.9962756382642177,84.10922998050007,1,0,0.018218719000006267
gaussian_posterior,0.01,riemannian,0.02,278,5.5600000000000005,-1.2801476731751287,0.022437419818917226,1.6091373947047736,15.623033130030086,0.012050677023656878,0.0028960301060143383,0.9963498508454373,84.37696729637844,1,0,0.01828371900000647
