K,time,radius,radius_ratio,certified_mean_gap_ratio
24,0.19680000000000003,19952457.119321886,0.9766606754592726,0.9538660749885626
24,0.198,19949584.17235388,0.9765200464475398,0.9535914011139052
24,0.19920000000000002,19946711.639060415,0.976379437684925,0.9533168063339302
24,0.20040000000000002,19943839.519381933,0.9762388491685126,0.9530422906258618
24,0.20160000000000003,19940967.813258886,0.976098280895388,0.9527678539669318
24,0.2028,19938096.520631734,0.9759577328626367,0.9524934963343776
24,0.20400000000000001,19935225.641440965,0.9758172050673456,0.952219217705446
24,0.20520000000000002,19932355.17562707,0.9756766975066018,0.951945018057389
24,0.20640000000000003,19929485.12313055,0.9755362101774927,0.9516708973674652
24,0.2076,19926615.483891867,0.9753957430771043,0.9513968556129365
24,0.2088,19923746.257851493,0.9752552962025225,0.9511228927710699
24,0.21000000000000002,19920877.444949906,0.9751148695508337,0.9508490088191395
24,0.21120000000000003,19918009.045127608,0.9749744631191256,0.9505752037344273
24,0.21240000000000003,19915141.058325116,0.9748340769044865,0.9503014774942223
24,0.2136,19912273.484482955,0.9746937109040053,0.9500278300758206
24,0.21480000000000002,19909406.323541675,0.9745533651147716,0.9497542614565254
24,0.21600000000000003,19906539.575441826,0.9744130395338757,0.9494807716136464
24,0.21720000000000003,19903673.240123995,0.9742727341584092,0.9492073605245023
24,0.2184,19900807.31752877,0.9741324489854639,0.9489340281664175
24,0.21960000000000002,19897941.807596736,0.9739921840121316,0.948660774516722
24,0.22080000000000002,19895076.710268464,0.9738519392355033,0.9483875995527504
24,0.22200000000000003,19892212.025484513,0.9737117146526693,0.9481145032518412
24,0.2232,19889347.75318546,0.9735715102607206,0.9478414855913405
24,0.22440000000000002,19886483.89331189,0.9734313260567496,0.947568546548602
24,0.22560000000000002,19883620.445804425,0.973291162037849,0.9472956861009866
24,0.22680000000000003,19880757.410603683,0.9731510182011127,0.9470229042258624
24,0.228,19877894.7876503,0.9730108945436344,0.9467502009006037
24,0.22920000000000001,19875032.57688493,0.9728707910625095,0.9464775761025931
24,0.23040000000000002,19872170.77824824,0.9727307077548335,0.9462050298092193
24,0.23160000000000003,19869309.39168091,0.9725906446177028,0.9459325619978788
24,0.23280000000000003,19866448.41712364,0.9724506016482147,0.9456601726459748
24,0.234,19863587.854517087,0.9723105788434643,0.9453878617309126
24,0.23520000000000002,19860727.7038019,0.9721705762005464,0.9451156292301023
24,0.23640000000000003,19857867.964918755,0.9720305937165573,0.9448434751209629
24,0.23760000000000003,19855008.637808338,0.9718906313885934,0.9445713993809188
24,0.2388,19852149.72241135,0.9717506892137522,0.9442994019874024
24,0.24000000000000002,19849291.218668506,0.9716107671891318,0.9440274829178532
24,0.24120000000000003,19846433.126520537,0.9714708653118308,0.9437556421497173
24,0.24240000000000003,19843575.44590819,0.9713309835789489,0.9434838796604482
24,0.2436,19840718.17677223,0.9711911219875866,0.9432121954275073
24,0.24480000000000002,19837861.319053423,0.9710512805348446,0.9429405894283615
24,0.24600000000000002,19835004.872692563,0.9709114592178244,0.9426690616404851
24,0.24720000000000003,19832148.837630413,0.9707716580336267,0.9423976120413567
24,0.2484,19829293.213807713,0.9706318769793507,0.9421262406084574
24,0.24960000000000002,19826438.001165237,0.9704921160520974,0.9418549473192777
24,0.2508,19823583.199643753,0.9703523752489671,0.9415837321513123
24,0.252,19820728.80918406,0.9702126545670623,0.9413125950820658
24,0.25320000000000004,19817874.829726964,0.9700729540034854,0.9410415360890483
24,0.2544,19815021.2612133,0.9699332735553401,0.9407705551497781
24,0.25560000000000005,19812168.103583895,0.9697936132197302,0.9404996522417797
24,0.25680000000000003,19809315.356779613,0.969653972993761,0.9402288273425854
24,0.258,19806463.020741314,0.9695143528745375,0.9399580804297332
24,0.25920000000000004,19803611.09540989,0.9693747528591664,0.93968741148077
24,0.2604,19800759.580726184,0.9692351729447521,0.9394168204732436
24,0.2616,19797908.476631053,0.9690956131283995,0.9391463073847086
24,0.26280000000000003,19795057.783065345,0.9689560734072132,0.9388758721927248
24,0.264,19792207.499969937,0.9688165537782992,0.9386055148748602
24,0.26520000000000005,19789357.627285715,0.9686770542387638,0.938335235408689
24,0.2664,19786508.164953575,0.9685375747857139,0.9380650337717923
24,0.2676,19783659.112914443,0.968398115416258,0.9377949099417601
24,0.26880000000000004,19780810.471109252,0.9682586761275047,0.937524863896188
24,0.27,19777962.23947894,0.9681192569165629,0.9372548956126778
24,0.27120000000000005,19775114.417964473,0.9679798577805431,0.9369850050688404
24,0.27240000000000003,19772267.006506834,0.9678404787165562,0.9367151922422927
24,0.2736,19769420.005046975,0.9677011197217121,0.9364454571106554
24,0.27480000000000004,19766573.413525827,0.9675617807931193,0.9361757996515522
24,0.276,19763727.231884338,0.9674224619278872,0.9359062198426142
24,0.2772,19760881.460063487,0.9672831631231267,0.9356367176614813
24,0.27840000000000004,19758036.098004237,0.9671438843759481,0.9353672930857972
24,0.2796,19755191.145647593,0.9670046256834637,0.9350979460932157
24,0.28080000000000005,19752346.602934565,0.9668653870427858,0.934828676661396
24,0.28200000000000003,19749502.46980618,0.9667261684510277,0.9345594847680047
24,0.2832,19746658.74620347,0.9665869699053031,0.9342903703907154
24,0.28440000000000004,19743815.4320675,0.9664477914027271,0.9340213335072091
24,0.2856,19740972.527339324,0.9663086329404144,0.9337523740951724
24,0.2868,19738130.031959966,0.9661694945154778,0.933483492132294
24,0.28800000000000003,19735287.94587047,0.9660303761250321,0.9332146875962709
32,0.0,48424918.0499519,1.0,1.0
32,0.0016,48417874.93774706,0.9998545560325456,0.9997091332190389
32,0.0032,48410832.84992041,0.9997091332190389,0.999418351041562
32,0.0048000000000000004,48403791.78632293,0.9995637315564028,0.9991276534429604
32,0.0064,48396751.746805646,0.9994183510415608,0.9988370403986325
32,0.008,48389712.731219605,0.9992729916714369,0.9985465118839836
32,0.009600000000000001,48382674.739415966,0.9991276534429576,0.9982560678744308
32,0.0112,48375637.77124603,0.998982336353052,0.9979657083454023
32,0.0128,48368601.82656091,0.9988370403986455,0.9976754332723254
32,0.014400000000000001,48361566.90521152,0.9986917655766597,0.9973852426306259
32,0.016,48354533.007048905,0.9985465118840182,0.9970951363957398
32,0.0176,48347500.13192413,0.9984012793176457,0.9968051145431115
32,0.019200000000000002,48340468.27968839,0.9982560678744691,0.9965151770481966
32,0.020800000000000003,48333437.45019289,0.9981108775514158,0.9962253238864573
32,0.0224,48326407.64328894,0.9979657083454153,0.9959355550333665
32,0.024,48319378.85882792,0.9978205602533985,0.995645870464406
32,0.0256,48312351.09666126,0.9976754332722975,0.9953562701550664
32,0.027200000000000002,48305324.35664049,0.9975303273990459,0.9950667540808477
32,0.028800000000000003,48298298.63861708,0.9973852426305769,0.9947773222172548
32,0.0304,48291273.94244222,0.9972401789638173,0.9944879745397864
32,0.032,48284250.2679671,0.997095136395694,0.9941987110239476
32,0.033600000000000005,48277227.61504296,0.9969501149231353,0.9939095316452528
32,0.0352,48270205.98352115,0.9968051145430713,0.9936204363792255
32,0.0368,48263185.37325304,0.9966601352524328,0.9933314252013976
32,0.038400000000000004,48256165.78409009,0.9965151770481523,0.9930424980873103
32,0.04,48249147.21588384,0.9963702399271642,0.9927536550125148
32,0.041600000000000005,48242129.66848592,0.9962253238864043,0.9924648959525711
32,0.0432,48235113.141747974,0.9960804289228091,0.9921762208830474
32,0.0448,48228097.63552176,0.9959355550333174,0.991887629779522
32,0.046400000000000004,48221083.14965902,0.9957907022148675,0.991599122617579
32,0.048,48214069.684011206,0.9956458704643919,0.9913106993727967
32,0.049600000000000005,48207057.23842974,0.9955010597788223,0.9910223600207584
32,0.0512,48200045.8127661,0.9953562701550915,0.9907341045370556
32,0.0528,48193035.40687184,0.9952115015901345,0.9904459328972903
32,0.054400000000000004,48186026.0205986,0.9950667540808871,0.9901578450770726
32,0.056,48179017.65379805,0.9949220276242864,0.9898698410520212
32,0.057600000000000005,48172010.30632198,0.9947773222172717,0.9895819207977655
32,0.0592,48165003.97802221,0.9946326378567831,0.9892940842899427
32,0.0608,48157998.66875067,0.9944879745397629,0.9890063315042001
32,0.062400000000000004,48150994.378359325,0.994343332263154,0.988718662416193
32,0.064,48143991.10670016,0.9941987110238998,0.9884310770015838
32,0.0656,48136988.85362492,0.9940541108189388,0.988143575236031
32,0.06720000000000001,48129987.618985236,0.9939095316452071,0.987856157095195
32,0.0688,48122987.40263283,0.9937649734996429,0.9875688225547459
32,0.0704,48115988.20441949,0.9936204363791852,0.9872815715903623
32,0.07200000000000001,48108990.02419708,0.993475920280775,0.9869944041777329
32,0.0736,48101992.86181752,0.9933314252013544,0.9867073202925539
32,0.0752,48094996.7171328,0.993186951137867,0.9864203199105319
32,0.07680000000000001,48088001.589995004,0.9930424980872583,0.9861334030073824
32,0.0784,48081007.480256274,0.9928980660464748,0.9858465695588298
32,0.08,48074014.3877688,0.992753655012464,0.9855598195406065
32,0.0816,48067022.31238484,0.9926092649821754,0.9852731529284545
32,0.08320000000000001,48060031.25395639,0.9924648959525524,0.9849865696981106
32,0.0848,48053041.212335326,0.992320547920536,0.9847000698253129
32,0.0864,48046052.1873736,0.9921762208830691,0.9844136532858088
32,0.08800000000000001,48039064.17892323,0.9920319148370957,0.9841273200553547
32,0.0896,48032077.1868363,0.9918876297795616,0.9838410701097166
32,0.0912,48025091.210964985,0.9917433657074136,0.9835549034246688
32,0.09280000000000001,48018106.251161486,0.9915991226176,0.983268819975994
32,0.0944,48011122.307278134,0.9914549005070711,0.9829828197394862
32,0.096,48004139.37916728,0.9913106993727779,0.9826969026909461
32,0.0976,47997157.46668137,0.9911665192116735,0.9824110688061848
32,0.09920000000000001,47990176.56967289,0.9910223600207115,0.9821253180610208
32,0.1008,47983196.68799411,0.9908782217968414,0.9818396504312704
32,0.1024,47976217.82149716,0.9907341045370093,0.9815540658927496
32,0.10400000000000001,47969239.9700342,0.9905900082381625,0.9812685644212827
32,0.1056,47962263.13345748,0.9904459328972498,0.9809831459927034
32,0.1072,47955287.31161935,0.990301878511222,0.9806978105828551
32,0.10880000000000001,47948312.50437216,0.9901578450770301,0.9804125581675879
32,0.11040000000000001,47941338.7115684,0.9900138325916282,0.9801273887227645
32,0.112,47934365.93306058,0.9898698410519703,0.979842302224253
32,0.1136,47927394.16870131,0.9897258704550129,0.9795572986479331
32,0.11520000000000001,47920423.41834327,0.9895819207977135,0.979272377969692
32,0.1168,47913453.68183917,0.9894379920770306,0.9789875401654262
32,0.1184,47906484.959041566,0.9892940842899196,0.9787027852110306
32,0.12000000000000001,47899517.24980281,0.9891501974333313,0.9784181130823983
32,0.1216,47892550.55397532,0.989006331504218,0.9781335237554312
32,0.1232,47885584.87141156,0.9888624864995331,0.9778490172060393
32,0.12480000000000001,47878620.201964095,0.988718662416232,0.9775645934101429
32,0.1264,47871656.545485534,0.988574859251271,0.9772802523436702
32,0.128,47864693.90182859,0.9884310770016084,0.9769959939825594
32,0.1296,47857732.270846,0.9882873156642035,0.976711818302757
32,0.1312,47850771.6523906,0.9881435752360168,0.9764277252802176
32,0.1328,47843812.0463153,0.9879998557140112,0.9761437148909069
32,0.13440000000000002,47836853.452473044,0.9878561570951498,0.9758597871107973
32,0.136,47829895.870716676,0.9877124793763937,0.975575941915863
32,0.1376,47822939.30089879,0.9875688225546989,0.9752921792820743
32,0.13920000000000002,47815983.742872015,0.9874251866270222,0.9750084991854095
32,0.1408,47809029.19648906,0.9872815715903218,0.9747249016018558
32,0.1424,47802075.661602706,0.9871379774415577,0.9744413865074093
32,0.14400000000000002,47795123.138065815,0.9869944041776915,0.9741579538780761
32,0.1456,47788171.62573131,0.9868508517956857,0.9738746036898703
32,0.1472,47781221.12445216,0.9867073202925042,0.9735913359188144
32,0.14880000000000002,47774271.63408145,0.9865638096651131,0.9733081505409416
32,0.1504,47767323.1544723,0.9864203199104793,0.9730250475322924
32,0.152,47760375.6854779,0.9862768510255709,0.9727420268689163
32,0.15360000000000001,47753429.22695135,0.9861334030073549,0.9724590885268661
32,0.1552,47746483.7787455,0.9859899758527919,0.9721762324821892
32,0.1568,47739539.34071321,0.9858465695588436,0.9718934587109399
32,0.1584,47732595.91270741,0.985703184122473,0.971610767189182
32,0.16,47725653.494581126,0.9855598195406451,0.9713281578929889
32,0.16160000000000002,47718712.08618743,0.9854164758103257,0.9710456307984421
32,0.1632,47711771.68737949,0.9852731529284824,0.9707631858816327
32,0.1648,47704832.298010506,0.985129850892084,0.9704808231186598
32,0.16640000000000002,47697893.91793378,0.9849865696981009,0.9701985424856319
32,0.168,47690956.547002666,0.9848433093435051,0.9699163439586668
32,0.1696,47684020.18507059,0.9847000698252695,0.9696342275138906
32,0.17120000000000002,47677084.83199093,0.9845568511403662,0.9693521931274331
32,0.1728,47670150.48761676,0.9844136532857614,0.9690702407754191
32,0.1744,47663217.15180118,0.9842704762584212,0.9687883704339794
32,0.17600000000000002,47656284.824397355,0.9841273200553137,0.9685065820792538
32,0.1776,47649353.505258545,0.9839841846734084,0.9682248756873924
32,0.1792,47642423.194238044,0.983841070109676,0.9679432512345525
32,0.18080000000000002,47635493.89118924,0.9836979763610886,0.9676617086969008
32,0.1824,47628565.59596559,0.98355490342462,0.9673802480506136
32,0.184,47621638.30842059,0.9834118512972453,0.9670988692718753
32,0.18560000000000001,47614712.02840784,0.9832688199759407,0.9668175723368789
32,0.1872,47607786.75578102,0.9831258094576848,0.966536357221828
32,0.1888,47600862.49039372,0.9829828197394543,0.9662552239029286
32,0.1904,47593939.2320993,0.9828398508182209,0.9659741723563827
32,0.192,47587016.9807511,0.9826969026909559,0.9656932025583981
32,0.19360000000000002,47580095.73620249,0.9825539753546315,0.9654123144851898
32,0.1952,47573175.49830696,0.982411068806222,0.9651315081129834
32,0.1968,47566256.266918056,0.9822681830427031,0.9648507834180133
32,0.19840000000000002,47559338.04188937,0.9821253180610515,0.9645701403765217
32,0.2,47552420.823074594,0.9819824738582459,0.9642895789647605
32,0.2016,47545504.610327475,0.9818396504312659,0.9640090991589904
32,0.20320000000000002,47538589.40350182,0.9816968477770928,0.9637287009354805
32,0.2048,47531675.202451535,0.9815540658927092,0.9634483842705089
32,0.2064,47524762.00703049,0.9814113047750979,0.96316814914036
32,0.20800000000000002,47517849.81709227,0.9812685644212353,0.9628879955213121
32,0.2096,47510938.63249046,0.9811258448280978,0.9626079233896487
32,0.2112,47504028.45307869,0.9809831459926626,0.9623279327216615
32,0.21280000000000002,47497119.27871063,0.9808404679119082,0.9620480234936509
32,0.2144,47490211.10924008,0.9806978105828151,0.9617681956819272
32,0.216,47483303.94452087,0.9805551740023652,0.9614884492628087
32,0.21760000000000002,47476397.78440689,0.9804125581675414,0.9612087842126227
32,0.2192,47469492.628752135,0.980269963075328,0.9609292005077049
32,0.22080000000000002,47462588.477410644,0.9801273887227112,0.9606496981244006
32,0.22240000000000001,47455685.33023653,0.9799848351066784,0.9603702770390637
32,0.224,47448783.187083945,0.9798423022242176,0.960090937228055
32,0.22560000000000002,47441882.047806725,0.9796997900723106,0.9598116786677294
32,0.2272,47434981.912258685,0.9795572986479385,0.9595325013344466
32,0.2288,47428082.780293666,0.9794148279480831,0.9592534052045733
32,0.23040000000000002,47421184.6517656,0.9792723779697279,0.9589743902544856
32,0.232,47414287.526528485,0.979129948709858,0.9586954564605692
32,0.2336,47407391.40443639,0.9789875401654597,0.9584166037992177
32,0.23520000000000002,47400496.28534344,0.978845152333521,0.9581378322468339
32,0.2368,47393602.16910385,0.9787027852110309,0.9578591417798293
32,0.2384,47386709.05557189,0.9785604387949802,0.9575805323746243
32,0.24000000000000002,47379816.94460191,0.978418113082361,0.9573020040076479
32,0.2416,47372925.83604828,0.9782758080701663,0.9570235566553369
32,0.2432,47366035.72976514,0.9781335237553838,0.9567451902941239
32,0.24480000000000002,47359146.62560651,0.9779912601349987,0.9564669049004427
32,0.2464,47352258.523426466,0.977849017205998,0.9561887004507362
32,0.248,47345371.42307916,0.9777067949653698,0.9559105769214558
32,0.24960000000000002,47338485.32441884,0.977564593410104,0.955632534289062
32,0.25120000000000003,47331600.22729979,0.9774224125371916,0.9553545725300241
32,0.2528,47324716.13157636,0.977280252343625,0.9550766916208194
32,0.2544,47317833.037103005,0.9771381128263985,0.9547988915379355
32,0.256,47310950.94373421,0.9769959939825071,0.9545211722578671
32,0.2576,47304069.85132455,0.9768538958089478,0.9542435337571186
32,0.2592,47297189.75972864,0.9767118183027181,0.9539659760122019
32,0.26080000000000003,47290310.66880089,0.9765697614608118,0.9536884989996268
32,0.2624,47283432.57839555,0.9764277252802189,0.9534111026959027
32,0.264,47276555.48836694,0.976285709757931,0.9531337870775471
32,0.2656,47269679.398569435,0.976143714890941,0.9528565521210867
32,0.2672,47262804.308857486,0.9760017406762432,0.9525793978030568
32,0.26880000000000004,47255930.21908562,0.9758597871108334,0.9523023241000012
32,0.27040000000000003,47249057.12910843,0.975717854191709,0.9520253309884731
32,0.272,47242185.03878057,0.9755759419158685,0.951748418445034
32,0.2736,47235313.94795677,0.9754340502803119,0.9514715864462541
32,0.2752,47228443.856491834,0.9752921792820409,0.9511948349687127
32,0.2768,47221574.76424061,0.9751503289180581,0.9509181639889969
32,0.27840000000000004,47214706.671057776,0.9750084991853625,0.9506415734836929
32,0.28,47207839.57679783,0.9748666900809493,0.9503650634293856
32,0.2816,47200973.48131528,0.974724901601814,0.9500886338026661
32,0.2832,47194108.38446477,0.9745831337449552,0.9498122845801372
32,0.2848,47187244.28610096,0.9744413865073712,0.9495360157384081
32,0.2864,47180381.186078615,0.974299659886063,0.9492598272540981
32,0.28800000000000003,47173519.08425255,0.9741579538780325,0.9489837191038349
32,0.2896,47166657.98047763,0.9740162684802824,0.9487076912642537
32,0.2912,47159797.87460885,0.9738746036898186,0.9484317437120012
32,0.2928,47152938.766501196,0.973732959503646,0.9481558764237291
32,0.2944,47146080.65600978,0.973591335918773,0.9478800893761011
32,0.29600000000000004,47139223.54298954,0.9734497329322038,0.947604382545779
32,0.29760000000000003,47132367.42729519,0.9733081505409384,0.9473287559094221
32,0.2992,47125512.30878152,0.9731665887419777,0.9470532094436975
32,0.3008,47118658.18730335,0.9730250475323241,0.9467777431252816
32,0.3024,47111805.06271559,0.9728835269089812,0.9465023569308583
32,0.304,47104952.934873216,0.9727420268689542,0.9462270508371211
32,0.30560000000000004,47098101.80363128,0.9726005474092498,0.9459518248207724
32,0.30720000000000003,47091251.66884489,0.972459088526876,0.9456766788585225
32,0.3088,47084402.53036924,0.9723176502188423,0.945401612927091
32,0.3104,47077554.388059564,0.9721762324821595,0.9451266270032057
32,0.312,47070707.24177118,0.9720348353138396,0.9448517210636033
32,0.3136,47063861.09135932,0.9718934587108932,0.9445768950850226
32,0.31520000000000004,47057015.936678916,0.9717521026703246,0.9443021490441972
32,0.3168,47050171.777585,0.97161076718914,0.9440274829178692
32,0.3184,47043328.61393262,0.971469452264346,0.9437528966827884
32,0.32,47036486.445576906,0.9713281578929512,0.943478390315714
32,0.3216,47029645.27237306,0.9711868840719653,0.943203963793413
32,0.32320000000000004,47022805.09417635,0.9710456307983996,0.9429296170926618
32,0.32480000000000003,47015965.91084214,0.9709043980692672,0.942655350190246
32,0.3264,47009127.72222582,0.9707631858815817,0.9423811630629584
32,0.328,47002290.52818287,0.970621994232359,0.9421070556876014
32,0.3296,46995454.32856884,0.9704808231186158,0.9418330280409861
32,0.3312,46988619.12323918,0.9703396725373674,0.9415590800999254
32,0.33280000000000004,46981784.91204915,0.9701985424856246,0.9412852118412304
32,0.33440000000000003,46974951.694853924,0.9700574329603967,0.9410114232417145
32,0.336,46968119.47150882,0.9699163439586961,0.9407377142782036
32,0.3376,46961288.2418692,0.9697752754775356,0.9404640849275301
32,0.3392,46954458.00579047,0.9696342275139298,0.9401905351665354
32,0.3408,46947628.763128154,0.9694932000648947,0.93991706497207
32,0.34240000000000004,46940800.513737805,0.9693521931274477,0.9396436743209926
32,0.34400000000000003,46933973.257475056,0.9692112066986074,0.9393703631901706
32,0.3456,46927146.9941956,0.9690702407753937,0.9390971315564796
32,0.3472,46920321.72375524,0.9689292953548291,0.9388239793968056
32,0.3488,46913497.44600968,0.9687883704339336,0.9385509066880366
32,0.3504,46906674.160814404,0.968647466009723,0.9382779134070574
32,0.35200000000000004,46899851.86802484,0.9685065820792117,0.9380049995307568
32,0.3536,46893030.56749652,0.9683657186394165,0.9377321650360335
32,0.3552,46886210.25908504,0.968224875687355,0.9374594098997941
32,0.3568,46879390.94264603,0.9680840532200464,0.9371867340989537
32,0.3584,46872572.61803522,0.9679432512345114,0.9369141376104365
32,0.36000000000000004,46865755.28510841,0.9678024697277718,0.9366416204111747
32,0.36160000000000003,46858938.94372145,0.9676617086968512,0.9363691824781097
32,0.3632,46852123.59373028,0.9675209681387744,0.9360968237881914
32,0.3648,46845309.23499088,0.9673802480505675,0.9358245443183776
32,0.3664,46838495.867359266,0.9672395484292572,0.9355523440456334
32,0.368,46831683.49069113,0.9670988692718634,0.9352802229469167
32,0.36960000000000004,46824872.10484216,0.9669582105754059,0.9350081809991909
32,0.37120000000000003,46818061.70966809,0.9668175723369055,0.9347362181794274
32,0.3728,46811252.30502475,0.966676954553385,0.9344643344646071
32,0.3744,46804443.890768,0.966536357221868,0.9341925298317185
32,0.376,46797636.46675379,0.9663957803393798,0.9339208042577588
32,0.3776,46790830.032838136,0.966255223902947,0.9336491577197343
32,0.37920000000000004,46784024.58887714,0.966114687909598,0.9333775901946599
32,0.3808,46777220.13472694,0.965974172356362,0.9331061016595584
32,0.3824,46770416.67024377,0.9658336772402699,0.9328346920914619
32,0.384,46763614.19528371,0.9656932025583501,0.9325633614674026
48,0.0,163434098.41858765,1.0,1.0
48,0.0024000000000000002,163410085.37655622,0.9998530720194636,0.9997061656267586
48,0.0048000000000000004,163386075.86271247,0.9997061656267581,0.999412417592155
48,0.007200000000000001,163362069.87653804,0.9995592808187118,0.9991187558708203
48,0.009600000000000001,163338067.41751483,0.9994124175921547,0.9988251804373954
48,0.012,163314068.48512918,0.9992655759439437,0.9985316912665816
48,0.014400000000000001,163290073.07886165,0.9991187558709008,0.9982382883330168
48,0.016800000000000002,163266081.1981911,0.9989719573698371,0.9979449716113237
48,0.019200000000000002,163242092.84259713,0.9988251804375684,0.9976517410761411
48,0.0216,163218108.0115604,0.9986784250709173,0.9973585967021278
48,0.024,163194126.70456234,0.9985316912667105,0.9970655384639572
48,0.026400000000000003,163170148.92108527,0.9983849790217807,0.9967725663363215
48,0.028800000000000003,163146174.66061255,0.9982382883329667,0.9964796802939311
48,0.031200000000000002,163122203.92262834,0.9980916191971122,0.9961868803115133
48,0.033600000000000005,163098236.70661762,0.997944971611066,0.9958941663638113
48,0.036000000000000004,163074273.01206642,0.9977983455716833,0.9956015384255884
48,0.038400000000000004,163050312.83845934,0.9976517410758106,0.9953089964715962
48,0.0408,163026356.18527615,0.9975051581202645,0.995016540476534
48,0.0432,163002403.05199626,0.99735859670186,0.9947241704151034
48,0.0456,162978453.4381002,0.9972120568174184,0.9944318862620262
48,0.048,162954507.3430691,0.9970655384637652,0.9941396879920381
48,0.05040000000000001,162930564.7663854,0.9969190416377334,0.9938475755798968
48,0.05280000000000001,162906625.7075321,0.9967725663361596,0.9935555490003738
48,0.055200000000000006,162882690.16599324,0.996626112555887,0.9932636082282594
48,0.057600000000000005,162858758.14125377,0.9964796802937639,0.9929717532383618
48,0.060000000000000005,162834829.63279942,0.9963332695466439,0.9926799840055054
48,0.062400000000000004,162810904.64011687,0.996186880311386,0.9923883005045318
48,0.06480000000000001,162786983.1626922,0.9960405125848458,0.9920967027102824
48,0.06720000000000001,162763065.2000062,0.9958941663638464,0.9918051905975406
48,0.06960000000000001,162739150.7515391,0.9957478416452077,0.9915137641410896
48,0.07200000000000001,162715239.81677213,0.995601538425755,0.9912224233157302
48,0.07440000000000001,162691332.39518738,0.9954552567023198,0.9909311680962815
48,0.07680000000000001,162667428.48626772,0.9953089964717379,0.9906399984575779
48,0.0792,162643528.0894971,0.9951627577308515,0.9903489143744735
48,0.0816,162619631.20436025,0.9950165404765082,0.9900579158218388
48,0.084,162595737.8303428,0.9948703447055605,0.9897670027745606
48,0.0864,162571847.96693134,0.994724170414867,0.9894761752075455
48,0.0888,162547961.61361322,0.9945780176012912,0.9891854330957143
48,0.0912,162524078.76987565,0.9944318862616951,0.9888947764139929
48,0.0936,162500199.43520084,0.9942857763929109,0.9886042051372537
48,0.096,162476323.60906976,0.9941396879917627,0.9883137192403593
48,0.09840000000000002,162452451.29096434,0.9939936210550804,0.9880233186981907
48,0.10080000000000001,162428582.48036733,0.9938475755796995,0.9877330034856465
48,0.10320000000000001,162404717.17676252,0.9937015515624611,0.9874427735776425
48,0.10560000000000001,162380855.3796345,0.9935555490002118,0.9871526289491123
48,0.10800000000000001,162356997.08846873,0.9934095678898032,0.9868625695750054
48,0.11040000000000001,162333142.3027517,0.9932636082280933,0.9865725954302913
48,0.11280000000000001,162309291.02197057,0.9931176700119444,0.9862827064899533
48,0.11520000000000001,162285443.24561355,0.9929717532382246,0.9859929027289936
48,0.11760000000000001,162261598.9731689,0.9928258579038033,0.985703184122423
48,0.12000000000000001,162237758.2041202,0.99267998400552,0.9854135506451995
48,0.12240000000000001,162213920.93794918,0.9925341315402043,0.9851240022722676
48,0.12480000000000001,162190087.17413855,0.9923883005046906,0.9848345389785882
48,0.1272,162166256.91217184,0.992242490895819,0.9845451607391393
48,0.12960000000000002,162142430.15153345,0.9920967027104345,0.9842558675289163
48,0.132,162118606.89170882,0.9919509359453889,0.9839666593229329
48,0.13440000000000002,162094787.13218412,0.991805190597538,0.9836775360962188
48,0.1368,162070970.8724465,0.9916594666637442,0.9833884978238215
48,0.13920000000000002,162047158.11198404,0.9915137641408749,0.9830995444808065
48,0.1416,162023348.85028556,0.9913680830258024,0.9828106760422541
48,0.14400000000000002,161999543.0868403,0.9912224233154017,0.9825218924832574
48,0.1464,161975740.82113338,0.9910767850065221,0.982233193778864
48,0.14880000000000002,161951942.0526473,0.9909311680959976,0.9819445799040982
48,0.1512,161928146.7808654,0.9907855725806667,0.9816560508339995
48,0.15360000000000001,161904355.00527206,0.9906399984573745,0.981367606543627
48,0.15600000000000003,161880566.72535244,0.9904944457229707,0.981079247008055
48,0.1584,161856781.9405926,0.990348914374311,0.9807909722023764
48,0.16080000000000003,161833000.65047958,0.9902034044082567,0.9805027821017016
48,0.1632,161809222.85450125,0.990057915821674,0.9802146766811569
48,0.16560000000000002,161785448.5521463,0.9899124486114346,0.9799266559158861
48,0.168,161761677.7429044,0.9897670027744158,0.9796387197810503
48,0.17040000000000002,161737910.42626578,0.9896215783074986,0.9793508682518247
48,0.1728,161714146.60171685,0.9894761752075404,0.9790631013033432
48,0.17520000000000002,161690386.26874104,0.9893307934713806,0.9787754189107116
48,0.1776,161666629.42682248,0.9891854330958627,0.9784878210490495
48,0.18000000000000002,161642876.0754462,0.9890400940778357,0.978200307693494
48,0.1824,161619126.21409813,0.9888947764141542,0.9779128788192001
48,0.18480000000000002,161595379.84226513,0.9887494801016786,0.9776255344013398
48,0.1872,161571636.9594349,0.9886042051372742,0.9773382744151018
48,0.18960000000000002,161547897.56509602,0.9884589515178118,0.9770510988356919
48,0.192,161524161.65873802,0.988313719240168,0.9767640076383336
48,0.19440000000000002,161500429.23985124,0.9881685083012243,0.9764770007982667
48,0.19680000000000003,161476700.30792677,0.9880233186978669,0.9761900782907466
48,0.19920000000000002,161452974.86245257,0.9878781504269627,0.9759032400909967
48,0.20160000000000003,161429252.90291286,0.987733003485356,0.9756164861742023
48,0.20400000000000001,161405534.42879257,0.9875878778698951,0.9753298165155628
48,0.20640000000000003,161381819.4395774,0.9874427735774333,0.9750432310902941
48,0.2088,161358107.93475413,0.9872976906048303,0.9747567298736313
